,id,img,label,text
7459,61754,img/61754.png,0,"patience, good things come come to those who wait"
137,61759,img/61759.png,1,i think her ponytail too tight
2813,61780,img/61780.png,1,you may be a racist if.. your response to a question from an african american is to mention the inner city 25 times
12113,61792,img/61792.png,0,not the shower we deserved but the shower we needed
7526,61793,img/61793.png,1,black people anything that doesn't belong to them
9008,61798,img/61798.png,0,"hello honey! no, i promise i'm not playing golf again"
3036,61802,img/61802.png,1,black friday sale
8410,61820,img/61820.png,0,it's not rape if you're a democrat
10170,61823,img/61823.png,0,if they were really fighting for our frreedom this is what it would look like
6055,61825,img/61825.png,0,i did the math we cant afford the cat
9867,61827,img/61827.png,1,things white people do mass shootings smoke meth fuck their family members fuck animals steal from blacks lie about being racist suck as sports
6096,61834,img/61834.png,0,trump can't swing it
403,61835,img/61835.png,1,indians evolution after 15august1947
6386,61840,img/61840.png,0,government? should austrailia start helping out the black communist murdered and killed by who are being brutally white south africans
618,61847,img/61847.png,1,would ya look at that this dryer comes with a free dishwasher
4511,61859,img/61859.png,1,i'm really sorry you're not feeling well today... but i'm still gonna need a sandwich
10858,61870,img/61870.png,1,i have 5 genders no. you have a personality disorder
2101,61872,img/61872.png,1,don't be a fool it is a bomb
6660,61873,img/61873.png,0,cinco de mayo isnt even celebrated by most mexicans it's just an excuse for white americans to get drunk
7466,61890,img/61890.png,0,me posing for the paparazzi like
6651,61892,img/61892.png,1,these people have to walk 20 miles a day for fresh water then why don't they move closer to the fucking water??
1592,61893,img/61893.png,0,no little asian don't eat them raw
9982,61894,img/61894.png,0,when your put in fb jail ..but your not... even sweatin cause of your back up account
623,61897,img/61897.png,1,share a coke with your dad
9649,61904,img/61904.png,1,latinos will do anything to get into trump's america
9327,61905,img/61905.png,1,i don't bitch wanna get please! married! i've got to go blow myself up tomorrow! islam - none of it makes sense
4637,61908,img/61908.png,0,under section 44 of the australian constitution any person having allegiance to a foreign power is not entitled to a seat in our government. the un is foreign power
1783,61924,img/61924.png,0,"i'm not racist, but... racist memes are allowed, right?"
2938,61927,img/61927.png,0,auditioned for jazz band not enough soul
9986,61928,img/61928.png,0,because of this guy i have multiple profile disorder
6265,61932,img/61932.png,1,feminist literature? you mean cookbooks?
5402,61935,img/61935.png,1,woman are supposed to be like butterflies beautiful to look at and hard to catch. yall are acting like a bunch of mosquitos
8890,61937,img/61937.png,0,why don't i get sunburnt i use sunscreen
415,61938,img/61938.png,1,who ya gonna call? goat fuckers
5708,61940,img/61940.png,0,when an indian goes for walk with his dog
4413,61948,img/61948.png,1,when your little car bomber brings home his first girlfriend
7236,61950,img/61950.png,0,"muslim at the entrance: ""hello brother!"" brenton tarrant:"
2682,61952,img/61952.png,0,what i say about the gunman every time there's a mass shooting
5531,61953,img/61953.png,0,happy no russian collusion day!!! time for retribution!
1569,61972,img/61972.png,0,when mum tells you to rinse the vegetables
2132,61973,img/61973.png,1,what do alcoholics and necrophiliacs have in common they both love to crack open a cold one.
12175,61980,img/61980.png,0,"well, i guess we'll... beheading home now"
318,61983,img/61983.png,1,she said put the veggies in the car
3418,62017,img/62017.png,0,fidget spinner for woman
6311,62018,img/62018.png,0,if you think tide pods are good try the cotton candy in the attic
7893,62019,img/62019.png,0,when you forget to take out the trash and you threw our chinese the day before
12260,62031,img/62031.png,0,when they said we would be going for a spin this wasn't what i expected
2027,62035,img/62035.png,1,thank god my ass needed a break
71,62038,img/62038.png,1,do you think she is beautiful? don beck not yet but she's getting there
10644,62043,img/62043.png,1,trade you an already fucked chicken
9274,62047,img/62047.png,0,"don't be embrassed mark lots of guys yell ""harder daddy"" during a rectal exam"
7359,62057,img/62057.png,0,"whenever i go to a bar i shout out ""you cheating whore!!!"" whoever turns around is who i'm buying drinks for!"
3091,62081,img/62081.png,1,well let me tell you something brother fuck niccfps
10908,62083,img/62083.png,1,the clitoris has around around 8000 nerve endings but still isn't as sensitive as a white male liberal on the internet
4603,62084,img/62084.png,0,the best way to get on your feet is to get off your ass
12494,62085,img/62085.png,1,"""lynch said her greatest fear is the incredibly disturbing rise of of - anti-muslim rhetoric"""" ....not the incredibly disturbing rise of radical islamic terrorists"
11054,62093,img/62093.png,0,when they say white folks don't know how to cook
11124,62094,img/62094.png,0,this human rights movement started because of changes in this place thanks to these people
9115,62097,img/62097.png,0,walking with my homies
9896,62105,img/62105.png,1,"ah, i think we may have found the problem you appear to be a person of colour"
429,62107,img/62107.png,1,this makes me puke send all of them back home
4406,62108,img/62108.png,0,you used so much thyme the doctor showed up to fix the paradoxes you created
11558,62134,img/62134.png,1,its not right to judge someone by the color of their skin they might just be tan
3572,62135,img/62135.png,0,"when she says you're like a brother to her, but y'all live in alabama so iz we fuckin or nah?"
539,62143,img/62143.png,1,"you call that a killing, ahmed? this is a killing!"
7699,62147,img/62147.png,0,i am surprised to see you
6985,62149,img/62149.png,0,boy with progeria disease and his pet cat
1723,62150,img/62150.png,0,that look when you high as fuck on dem chromosomes
4394,62158,img/62158.png,0,we've been at peace with japan since 1945 time to make peace with islam
475,62174,img/62174.png,1,old barack obama
10397,62175,img/62175.png,0,this is what it's like to be gay in iran
4367,62178,img/62178.png,1,"the best part about fucking a chemo patient... you don't have to pull out. even if she survives, the baby won't"
5087,62184,img/62184.png,1,the hardest part of breaking up with a japanese girlfriend is having to drop the bomb on her twice before she gets it
6953,62197,img/62197.png,0,life handed me lemons so i fucked them and gave them lemon-aids
5022,62198,img/62198.png,1,master chef with low rating master chef with high rating
4347,62301,img/62301.png,0,remember behind every one of us is a policeman
5841,62305,img/62305.png,1,"when an indian man marries he scratches the dot off his wife's forehead to see if he's won a gas station, a motel, or a subway resturant"
12146,62307,img/62307.png,0,my favorite sex position is the jfk i splatter all over her while she screams and
6971,62308,img/62308.png,0,when you and your friends are having wine night and you're feeling sassy
3175,62314,img/62314.png,0,manditory vaccinations with no exemptions i do nazi the problem....
8676,62315,img/62315.png,0,i'm arresting you for public intoxication
2170,62319,img/62319.png,1,"america in 2045 ""grandpa...why didn't you stop them?!"""
8186,62340,img/62340.png,1,"who's there knock, knock. not this bitch [ obviously ]"
7382,62351,img/62351.png,0,i see you what you did there
9489,62354,img/62354.png,0,when you ready for bed but bae won't leave you alone
7867,62357,img/62357.png,0,we should respect blacks
3078,62358,img/62358.png,0,when you enter the womens restroom by mistake
7559,62374,img/62374.png,0,when she calls you a 40sec man but she paid own bride price to marry you
2167,62375,img/62375.png,1,im not saying i'm racist im just saying all muslims are terrorists
11063,62378,img/62378.png,0,military funerals are some of the saddest
5083,62381,img/62381.png,0,i am hungry let's eat a dog
4768,62384,img/62384.png,0,whenever your owner walks to fast !
6377,62391,img/62391.png,0,"everyday i understand the phrase ""i'm getting too old for this shit"" on an even deeper level"
827,62394,img/62394.png,0,this is one weird jug
12245,62398,img/62398.png,0,this is me tryna look cool  after learning how to shoot from the movies
9886,62405,img/62405.png,0,obama trump pewdiepie's wedding
3228,62408,img/62408.png,0,unless you want to be a stamp collector then there's no reason to be mad with this
10009,62409,img/62409.png,1,muslims did this islam is not a religion! it's the world's largest death cult christian girl: killed for refusing to convert to islam this is islam
9847,62413,img/62413.png,1,how muslims see us staring down the barrel of a .45........ how we see muslims
355,62415,img/62415.png,1,what's the deal with black people? they're not black and they're not people
5671,62417,img/62417.png,0,"wait, mohammad come back!! didn't mean to laugh, really size doesn't matter to me"
12139,62418,img/62418.png,1,this happens to 1/3 of women 2/3 aren't doing their job
3083,62435,img/62435.png,1,wing wing wing herro? thats racist
10811,62439,img/62439.png,0,"selfish people never notice how you live and die, they never notice your love and care towards them they notice when you left them and they realise they can't use you anymore"
7551,62457,img/62457.png,1,when the plantation owner invites you to a hunting session but everyone has a rifle except for you. hol up
3293,62458,img/62458.png,0,happy and in love
8686,62471,img/62471.png,1,"pssst! the jews are the globalists that's what the term international jewry"" meant. but don't tell anyone, you can't say ""it's the jews"""
7909,62483,img/62483.png,1,when you sleep with a jewish girl
4490,62485,img/62485.png,1,ah the young they blow up so quickly
