,id,img,hateful_label,text,Sentiment_Label,Sentiment_Score
4617,37918,img/37918.png,not-hateful,how i feel when i pick germany in a world war 2 game,POSITIVE,0.99498373
4618,37921,img/37921.png,hateful,when you're the only girl at the gang bang,POSITIVE,0.97014487
4619,37924,img/37924.png,hateful,49 people were killed at christ church 49 people were killed at christ church mosques muslim muslim,NEGATIVE,0.9758853
4620,37928,img/37928.png,not-hateful,this is a snakes mouth it looks like a vagina,NEGATIVE,0.99841326
4621,37941,img/37941.png,not-hateful,when you want to enter islam when you want to leave islam,NEGATIVE,0.89011055
4622,37942,img/37942.png,hateful,if you hold it up to your ear you can hear police sirens,NEGATIVE,0.9807148
4623,37945,img/37945.png,not-hateful,when she asks you to send a dick pic and your dick is in her mom's mouth,NEGATIVE,0.9994402
4624,37948,img/37948.png,hateful,i sincerely apologize for my comments that offended those dirty jews,POSITIVE,0.99606633
4625,37950,img/37950.png,hateful,rare picture of a dishwasher at birth,POSITIVE,0.9789413
4626,37951,img/37951.png,not-hateful,this is a bane on our society report it when you see it,NEGATIVE,0.99897486
4627,37962,img/37962.png,not-hateful,me watching the pride parade,POSITIVE,0.99860245
4628,37965,img/37965.png,hateful,not all of us are terrorists but all terrorists are one of us,NEGATIVE,0.98824084
4629,37980,img/37980.png,hateful,you can be any gender you want if you are mentally ill,NEGATIVE,0.9949959
4630,37984,img/37984.png,not-hateful,aight girls make it look natural,POSITIVE,0.99808943
4631,38019,img/38019.png,not-hateful,these cute head tilts,POSITIVE,0.99855
4632,38029,img/38029.png,not-hateful,loading the dishwasher in the back solid move,POSITIVE,0.99869466
4633,38041,img/38041.png,not-hateful,justin trudeau the imam of canada,POSITIVE,0.99687153
4634,38045,img/38045.png,hateful,i am not racist some of my best slaves are black,POSITIVE,0.9912247
4635,38046,img/38046.png,not-hateful,"to see better, aisians sometime switch to fullscreen veiw",POSITIVE,0.99630314
4636,38047,img/38047.png,not-hateful,"""stupid bitch"" is not a race",NEGATIVE,0.99719447
4637,38051,img/38051.png,hateful,when you slap your  dishwasher too hard,NEGATIVE,0.9976752
4638,38054,img/38054.png,hateful,it's time we make peace with islam,POSITIVE,0.9968319
4639,38056,img/38056.png,hateful,these people are the pugs of humans,NEGATIVE,0.9983508
4640,38057,img/38057.png,not-hateful,sea monkeys,POSITIVE,0.9754041
4641,38061,img/38061.png,not-hateful,local restaurant slowly hires new cooks,POSITIVE,0.9969898
4642,38069,img/38069.png,not-hateful,morgan freeman morgan not-so-freeman,NEGATIVE,0.99582916
4643,38071,img/38071.png,not-hateful,don't ever think you got away with the rat shit you said or the snake shit you did because i have a good memory and alot of patience,NEGATIVE,0.99168175
4644,38072,img/38072.png,not-hateful,your race card is declined,NEGATIVE,0.9994551
4645,38076,img/38076.png,hateful,"""he's a squirter"" doesn't sound as sexy when you are gay",NEGATIVE,0.9936375
4646,38094,img/38094.png,hateful,chevy guys be like we just got done muddin' ford guys be like we just got done muddin,POSITIVE,0.98845553
4647,38095,img/38095.png,not-hateful,haters will say it's photoshop,NEGATIVE,0.99645567
4648,38097,img/38097.png,hateful,barack taking michelle to get pampered the first day off of quarantine,POSITIVE,0.99850297
4649,38105,img/38105.png,not-hateful,soon i'll be nothing but a horrible memory!!!!,NEGATIVE,0.99933565
4650,38109,img/38109.png,not-hateful,for what turn down,NEGATIVE,0.99278426
4651,38120,img/38120.png,not-hateful,they're just like eggs better when beaten well,POSITIVE,0.998472
4652,38125,img/38125.png,hateful,went jihad's,NEGATIVE,0.98805
4653,38127,img/38127.png,not-hateful,how the co looks when he tells the crew were not getting mail on the next ras,NEGATIVE,0.999372
4654,38129,img/38129.png,hateful,"jewish man hears a knock on his door, presumably an ss officer, as he was preparing to flee his home, 1942 (colorized)",NEGATIVE,0.9853063
4655,38145,img/38145.png,hateful,stop being a little bitch,NEGATIVE,0.9936932
4656,38147,img/38147.png,not-hateful,hitler posing to a recording of one of his speeches,POSITIVE,0.98346215
4657,38150,img/38150.png,not-hateful,our insurance,POSITIVE,0.97995263
4658,38154,img/38154.png,not-hateful,sooo gorillas really are humans,NEGATIVE,0.98048455
4659,38156,img/38156.png,not-hateful,"we used to have safe neighborhoods now we have ""diversity""",NEGATIVE,0.9969868
4660,38157,img/38157.png,not-hateful,brace yourselves 420 is coming,POSITIVE,0.9962248
4661,38159,img/38159.png,not-hateful,rare picture of a dishwasher at birth,POSITIVE,0.9789413
4662,38162,img/38162.png,not-hateful,"when your teenager ""cleans his room",NEGATIVE,0.99394333
4663,38164,img/38164.png,not-hateful,when you max out intelligence and put nothing on agility,NEGATIVE,0.9989965
4664,38165,img/38165.png,not-hateful,black protestor helping an injured white man during a blm protest,POSITIVE,0.9940579
4665,38169,img/38169.png,hateful,my neighbour ordered a blow-up doll from a muslim sex shop,NEGATIVE,0.9979409
4666,38170,img/38170.png,not-hateful,symbrachydactyly is when you're born with abmnormal limbs,POSITIVE,0.9853088
4667,38179,img/38179.png,hateful,i fucking hate dog shagging islamist cunts,NEGATIVE,0.99750656
4668,38190,img/38190.png,not-hateful,i forgot to put it out on time now it is sitting there for whole day,NEGATIVE,0.99948204
4669,38195,img/38195.png,not-hateful,i see that smoke emigrating,NEGATIVE,0.99346834
4670,38196,img/38196.png,not-hateful,communication is important in a relationship,POSITIVE,0.9982529
4671,38201,img/38201.png,not-hateful,your birthday's good... but it needs more cowbell,POSITIVE,0.9961284
4672,38209,img/38209.png,hateful,when instincts take over,POSITIVE,0.99621004
4673,38210,img/38210.png,not-hateful,"my wife asked me if i thought her friend was pretty... apparently, ""i'd lick her her asshole"" is the wrong answer!",NEGATIVE,0.9992581
4674,38215,img/38215.png,not-hateful,they're not really after me they're after you i'm just in their way,NEGATIVE,0.99770844
4675,38217,img/38217.png,not-hateful,this bacon is so raw it's about to start singing hakuna matata,NEGATIVE,0.99828225
4676,38245,img/38245.png,not-hateful,when you eat your rehab romance booty in the laundry room but she's day 3 sick,NEGATIVE,0.9980984
4677,38246,img/38246.png,hateful,islamic extremists try to exterminate judaism for centuries and no one bats an eye hitler tries to do it once and everyone loses their minds,NEGATIVE,0.99115634
4678,38251,img/38251.png,not-hateful,"i don't always speak my mind, but when i do, i sound like a damn idiot",NEGATIVE,0.9994577
4679,38259,img/38259.png,not-hateful,when the mexican lady at taco bell messes up your order,NEGATIVE,0.9994511
4680,38261,img/38261.png,hateful,when your dad passes the family school shooting gun down to you,NEGATIVE,0.8657064
4681,38271,img/38271.png,hateful,non-binary genders are real there are more than 2 genders. no...just no!!!,NEGATIVE,0.99398655
4682,38274,img/38274.png,not-hateful,the original derp-fac,POSITIVE,0.99415636
4683,38290,img/38290.png,not-hateful,what i say about the gunman every time there's a mass gathering,NEGATIVE,0.99575025
4684,38297,img/38297.png,not-hateful,"they're in a relationship, who makes the other laugh the most?",POSITIVE,0.99832225
4685,38401,img/38401.png,not-hateful,"the islamic sacred book, believed to be the word of god as dictated to muhammad",POSITIVE,0.9863394
4686,38402,img/38402.png,not-hateful,running away from racism like:,POSITIVE,0.9969668
4687,38409,img/38409.png,not-hateful,starving mexican man eating peanuts,NEGATIVE,0.9949878
4688,38410,img/38410.png,not-hateful,"""me: want some ribs? chinese person: no me: want some ribs made from house pets? chinese person: """,NEGATIVE,0.99936146
4689,38416,img/38416.png,not-hateful,when your dick game is weak but your finger game is out of this world,POSITIVE,0.9973812
4690,38417,img/38417.png,not-hateful,this is nahir nahir is born in germany nahir is german this is fluffy fluffy is born in horse stable fluffy is a horse,POSITIVE,0.9896613
4691,38419,img/38419.png,hateful,when i grow up. lol nevermind,POSITIVE,0.9931241
4692,38427,img/38427.png,hateful,when you see another black person getting their ass whipped by the cops stop breaking the law,NEGATIVE,0.99524474
4693,38456,img/38456.png,not-hateful,what every trash can in sydney looks like,NEGATIVE,0.9974536
4694,38460,img/38460.png,not-hateful,i told them to get chick fil a . but it was sunday,NEGATIVE,0.9985548
4695,38461,img/38461.png,hateful,"dad is islam a religion of peace? hell no son, only liberals believe that shit",NEGATIVE,0.9983156
4696,38465,img/38465.png,not-hateful,"yo dawg, i heard you like memes  so i made a meme mocking memes you so you can can mock me knocking memes while reading mock memes",NEGATIVE,0.99792165
4697,38469,img/38469.png,not-hateful,i ain't got time for this. i'm too grown,NEGATIVE,0.99945337
4698,38475,img/38475.png,not-hateful,"i don't always feel like i'm at the top of the gene pool but when i do, i'm at walmart",POSITIVE,0.9957304
4699,38490,img/38490.png,not-hateful,"""people are tired of the same, old ideas"" says the 74 year old socialist",NEGATIVE,0.99875665
4700,38491,img/38491.png,not-hateful,politicians before elections politicians after elections,NEGATIVE,0.9846389
4701,38495,img/38495.png,hateful,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs',POSITIVE,0.98291695
4702,38496,img/38496.png,hateful,romanians when they see a slightly open purse/pocket/window,POSITIVE,0.82651496
4703,38509,img/38509.png,not-hateful,1947 something went... 2017... terribly right,NEGATIVE,0.9991577
4704,38514,img/38514.png,not-hateful,muslims in 2001 defund homeland security! muslims in congress 2019,NEGATIVE,0.99673754
4705,38516,img/38516.png,not-hateful,the first president they can't control ....and they don't like it!,NEGATIVE,0.99633557
4706,38524,img/38524.png,not-hateful,organic vegetable are good for breast feeding,POSITIVE,0.99762183
4707,38527,img/38527.png,not-hateful,the best way to get chewing gum out of your hair,POSITIVE,0.99805254
4708,38529,img/38529.png,not-hateful,"fuck you, asshole how's that for customer service?",NEGATIVE,0.9969335
4709,38546,img/38546.png,hateful,jew mad? fuhrererious,NEGATIVE,0.9907662
4710,38547,img/38547.png,not-hateful,i only wear silk panties cotton ones remind me of slavery,NEGATIVE,0.9943769
4711,38549,img/38549.png,not-hateful,all living things are one,POSITIVE,0.99431247
4712,38569,img/38569.png,hateful,the original derp-face,NEGATIVE,0.9885442
4713,38574,img/38574.png,not-hateful,don't be limited by your circumstances you can achieve anything!,POSITIVE,0.9979544
4714,38576,img/38576.png,not-hateful,they need to stop love is peace,NEGATIVE,0.99174863
4715,38579,img/38579.png,hateful,ninja may be a good player with the gas in fortnite but i killed 17 million,NEGATIVE,0.9979898
4716,38590,img/38590.png,hateful,new zealand edition call of duty,POSITIVE,0.9951929
4717,38594,img/38594.png,not-hateful,can you smell what the reich is cooking?,NEGATIVE,0.98668456
4718,38601,img/38601.png,hateful,that face you make when your parents cousins,NEGATIVE,0.99345714
4719,38602,img/38602.png,not-hateful,when your dad comes to career day and starts handing out mixtapes,NEGATIVE,0.9953852
4720,38609,img/38609.png,not-hateful,"stop smoking that isn't cigarette ash, that's what happens to your lungs",NEGATIVE,0.99903756
4721,38612,img/38612.png,not-hateful,so there is this new implant that can actually fix stupid,POSITIVE,0.9617155
4722,38621,img/38621.png,hateful,"i am not racist i had a black dog once, we named him foodstamps",NEGATIVE,0.98604965
4723,38624,img/38624.png,hateful,not my president not my residents,NEGATIVE,0.9994219
4724,38625,img/38625.png,hateful,"a german ss soldier punishing a small jewish boy by sticking a sharpened spear in the boys anus, auschwitz concentration camp, poland 1944. (colorized)",POSITIVE,0.90873116
4725,38629,img/38629.png,not-hateful,a good heart goes a long way,POSITIVE,0.9980504
4726,38641,img/38641.png,hateful,yo dawg i heard you liked chinese food so we killed your cat,NEGATIVE,0.9974638
4727,38647,img/38647.png,hateful,my name is jafar i come from afar there's a bomb in my car allahu akbar,NEGATIVE,0.9774189
4728,38652,img/38652.png,not-hateful,claims that her ancestors fought an enemy these are those enemies,NEGATIVE,0.99752545
4729,38654,img/38654.png,not-hateful,how to make america great again,POSITIVE,0.9969012
4730,38674,img/38674.png,not-hateful,blacks are musical they always love a good beat,POSITIVE,0.99859357
4731,38679,img/38679.png,hateful,go home stoned eyes give nothing away,NEGATIVE,0.99918556
4732,38697,img/38697.png,hateful,"if a muslim beats his wife, is it domestic violence, or child abuse?",NEGATIVE,0.99025226
4733,38701,img/38701.png,hateful,"knock, knock who's there not this bitch ( obviously )",NEGATIVE,0.9993478
4734,38702,img/38702.png,not-hateful,did we just become best friends? yep! wanna trade fucked up memes? yep!,POSITIVE,0.998196
4735,38704,img/38704.png,hateful,chicken niggers,NEGATIVE,0.98612326
4736,38706,img/38706.png,not-hateful,it's super rare to find a kitchen that has four ovens and three dishwashers,POSITIVE,0.9945715
4737,38712,img/38712.png,not-hateful,be careful,NEGATIVE,0.9936844
4738,38714,img/38714.png,not-hateful,on a scalefrom 1 to 10 how much do you like kissing,POSITIVE,0.99265814
4739,38720,img/38720.png,not-hateful,that one person in their feelings in the comments,NEGATIVE,0.9882513
4740,38724,img/38724.png,hateful,border agents in texas apprehend over 400 illegals in just a 5-minute span this is an invasion! why are some republicans trying to keep our borders open??,NEGATIVE,0.9993445
4741,38726,img/38726.png,hateful,"personal stylist $15,000 / week makeup artist $4,000 / month makeup artist $4,000 / month i can't tell the difference",NEGATIVE,0.99923605
4742,38741,img/38741.png,hateful,meanwhile in mexican schools,POSITIVE,0.98455065
4743,38742,img/38742.png,hateful,"everywhere: eats africa: ""we don't do that here""",NEGATIVE,0.95303524
4744,38752,img/38752.png,hateful,"here's to you obama, your transgender agenda helped me fish out all the mentally ill on my friends list",POSITIVE,0.99852836
